timestamp,cpu4,cpu6,cpu8,cpu10
1775425245506929,100,80,83.3333,57.1429
1775425245557659,75,60,50,20
1775425245608290,80,75,40,40
1775425245658984,80,80,66.6667,40
1775425245709628,80,75,60,50
1775425245760239,100,71.4286,83.3333,60
1775425245810912,80,100,80,66.6667
1775425245861654,75,66.6667,60,60
1775425245912337,85.7143,50,60,0
1775425245963045,80,66.6667,20,0
1775425246013766,83.3333,75,60,40
1775425246064500,75,66.6667,66.6667,33.3333
1775425246115256,85.7143,100,100,100
1775425246165980,75,80,33.3333,50
1775425246216682,100,80,66.6667,60
1775425246267328,83.3333,75,80,60
1775425246318029,80,80,80,60
1775425246368766,75,25,33.3333,20
1775425246419401,100,100,60,40
1775425246470125,75,66.6667,60,33.3333
1775425246520857,80,80,50,50
1775425246571567,80,100,83.3333,50
1775425246622234,100,75,33.3333,60
1775425246672876,80,83.3333,40,20
1775425246723490,80,80,80,50
1775425246774119,80,33.3333,20,0
1775425246824719,80,80,83.3333,66.6667
1775425246875384,80,75,60,50
1775425246926015,100,80,25,25
1775425246976717,100,83.3333,100,60
1775425247027451,80,66.6667,50,50
1775425247078191,80,75,50,20
1775425247128911,83.3333,83.3333,75,60
1775425247179606,80,75,33.3333,0
1775425247230259,83.3333,75,80,40
1775425247280908,100,80,60,66.6667
1775425247331599,80,100,80,80
1775425247382421,100,80,100,80
1775425247433074,85.7143,100,85.7143,75
1775425247483757,75,60,40,28.5714
1775425247534488,80,66.6667,50,25
1775425247585180,60,66.6667,50,0
1775425247635864,83.3333,60,40,20
1775425247686706,100,66.6667,60,50
1775425247737588,85.7143,100,75,75
1775425247788407,100,60,50,20
1775425247839088,75,50,25,16.6667
1775425247889730,80,80,60,20
1775425247940343,83.3333,80,60,50
1775425247991059,80,80,80,66.6667
1775425248041762,100,100,100,80
1775425248092420,100,100,100,100
1775425248143097,75,80,66.6667,50
1775425248193745,83.3333,60,40,25
1775425248244374,80,50,50,16.6667
1775425248295144,80,100,80,60
1775425248345802,100,75,80,75
1775425248396510,83.3333,80,80,50
1775425248447308,80,83.3333,66.6667,50
1775425248498034,80,66.6667,40,20
1775425248548706,83.3333,80,60,50
1775425248599386,80,75,50,0
1775425248650088,75,80,60,60
1775425248700804,100,80,60,40
1775425248751501,80,66.6667,60,40
1775425248802162,80,80,83.3333,75
1775425248852867,100,100,100,100
1775425248903517,80,75,66.6667,33.3333
1775425248954187,100,80,60,60
1775425249004890,100,83.3333,66.6667,75
1775425249055628,80,80,60,60
1775425249106256,80,80,50,40
1775425249156889,80,80,66.6667,50
1775425249207799,100,83.3333,75,75
1775425249258464,83.3333,75,66.6667,57.1429
1775425249309165,80,60,40,0
1775425249359809,71.4286,60,40,40
1775425249410414,100,100,100,100
1775425249461057,80,80,66.6667,50
1775425249511752,100,83.3333,75,40
1775425249562460,100,100,100,100
1775425249613119,60,80,60,33.3333
1775425249663822,100,75,50,40
1775425249714624,66.6667,57.1429,50,0
1775425249765280,100,80,50,33.3333
1775425249815976,80,80,80,60
1775425249866672,100,100,100,100
1775425249917325,100,100,100,100
1775425249968053,100,80,66.6667,66.6667
1775425250019423,83.3333,80,75,40
1775425250070121,80,75,60,60
1775425250120843,80,100,83.3333,80
1775425250171527,100,75,75,50
1775425250222157,80,83.3333,80,60
1775425250272924,80,66.6667,60,40
1775425250323565,80,75,50,66.6667
1775425250374229,100,80,100,80
1775425250424896,80,83.3333,66.6667,60
1775425250475606,83.3333,83.3333,50,50
1775425250526358,80,75,60,20
1775425250577033,80,80,66.6667,40
1775425250627734,85.7143,60,50,40
1775425250678468,100,80,66.6667,40
1775425250729205,80,75,66.6667,75
1775425250779862,80,80,57.1429,50
1775425250830495,75,60,75,40
1775425250881183,80,80,40,50
1775425250931887,80,80,60,60
1775425250982603,100,80,50,60
1775425251033321,100,100,100,83.3333
1775425251084067,83.3333,80,71.4286,80
1775425251134784,100,100,80,50
1775425251185554,100,85.7143,83.3333,100
1775425251236256,83.3333,75,50,40
1775425251286933,100,83.3333,66.6667,25
1775425251337604,100,80,100,60
1775425251388222,83.3333,80,66.6667,80
1775425251438847,100,83.3333,100,75
1775425251489508,75,80,50,60
1775425251540198,83.3333,80,75,50
1775425251590916,80,80,25,25
1775425251641644,83.3333,50,50,0
1775425251692336,100,100,83.3333,75
1775425251743027,100,83.3333,75,66.6667
1775425251793687,100,100,100,100
1775425251844380,83.3333,75,60,50
1775425251895128,100,100,80,100
1775425251945873,85.7143,80,80,50
1775425251996530,80,60,40,0
1775425252047198,85.7143,75,60,50
1775425252097868,75,75,75,80
1775425252148564,75,66.6667,66.6667,66.6667
1775425252199239,80,75,25,0
1775425252249894,80,66.6667,50,25
1775425252300516,80,75,50,60
1775425252351230,100,60,50,50
1775425252401916,80,100,100,83.3333
1775425252452609,100,75,50,60
1775425252503246,83.3333,80,66.6667,50
1775425252553890,83.3333,83.3333,75,25
1775425252604592,100,83.3333,80,80
1775425252655318,100,100,50,50
1775425252705996,66.6667,60,60,40
1775425252756697,100,83.3333,75,60
1775425252807877,83.3333,100,83.3333,80
1775425252858503,83.3333,75,60,50
1775425252909240,100,83.3333,50,33.3333
1775425252959911,80,50,42.8571,0
1775425253010550,66.6667,60,25,40
1775425253061208,50,40,42.8571,33.3333
1775425253111843,100,80,75,25
1775425253162551,80,80,80,60
1775425253213293,80,75,60,40
1775425253263982,50,50,20,33.3333
1775425253314676,83.3333,60,60,25
1775425253365367,100,75,80,50
1775425253416031,83.3333,83.3333,60,25
1775425253466751,50,40,40,40
1775425253517410,100,80,50,40
1775425253568113,83.3333,100,83.3333,80
1775425253618820,100,75,60,60
1775425253669506,66.6667,50,33.3333,20
1775425253720221,80,80,33.3333,0
1775425253770971,80,80,80,50
1775425253821765,100,80,80,75
1775425253872504,80,100,83.3333,80
1775425253923198,100,75,50,50
1775425253973889,80,60,80,20
1775425254024623,50,50,60,60
1775425254075338,80,66.6667,40,42.8571
1775425254126026,100,80,66.6667,50
1775425254176731,85.7143,75,60,60
1775425254227433,100,100,100,80
1775425254278067,100,100,100,100
1775425254328724,85.7143,83.3333,80,60
1775425254379376,83.3333,80,50,40
1775425254430036,100,83.3333,80,50
1775425254480746,80,100,100,83.3333
1775425254531427,100,80,83.3333,50
1775425254582140,100,80,60,66.6667
1775425254632854,83.3333,100,80,83.3333
1775425254683550,75,71.4286,50,20
1775425254734272,100,80,80,75
1775425254784932,83.3333,75,60,20
1775425254835574,80,66.6667,60,50
1775425254886188,100,100,80,50
1775425254936884,83.3333,80,50,66.6667
1775425254987605,75,66.6667,66.6667,40
1775425255038357,80,75,60,50
1775425255089003,75,83.3333,60,33.3333
1775425255139707,100,80,85.7143,75
1775425255190446,83.3333,75,50,20
1775425255241139,66.6667,83.3333,60,40
1775425255291778,83.3333,83.3333,75,60
1775425255342610,100,80,83.3333,60
1775425255393329,60,80,60,20
1775425255443994,80,80,60,40
1775425255494676,75,80,40,20
1775425255545391,80,60,75,50
1775425255596529,100,100,100,60
1775425255647190,100,75,83.3333,80
1775425255697832,100,100,100,100
1775425255748479,100,100,100,100
1775425255799144,100,100,100,100
1775425255849833,100,100,100,100
1775425255900547,100,100,100,100
1775425255951225,100,100,100,100
1775425256001919,100,100,100,100
1775425256052606,100,100,100,100
1775425256103341,100,100,100,100
1775425256154056,100,100,100,100
1775425256204782,100,100,100,100
1775425256255439,100,100,100,100
1775425256306094,100,100,100,100
1775425256356767,100,100,100,100
1775425256407433,100,100,100,100
1775425256458050,100,100,100,100
1775425256508735,100,100,100,100
1775425256559458,100,100,100,100
1775425256610184,100,100,100,100
1775425256660916,100,100,100,100
1775425256711572,100,100,100,100
1775425256762285,100,100,100,100
1775425256812938,100,100,100,100
1775425256863639,100,100,100,100
1775425256914376,100,100,100,100
1775425256965079,100,100,100,100
1775425257015808,100,100,100,100
1775425257066467,100,100,100,100
1775425257117125,100,100,100,100
1775425257167739,100,100,100,100
1775425257218408,100,100,100,100
1775425257269093,100,100,100,100
1775425257319747,100,100,100,100
1775425257370423,100,100,100,100
1775425257421055,100,100,100,100
1775425257471689,100,100,100,100
1775425257522330,100,100,100,100
1775425257572987,100,100,100,100
1775425257623630,100,100,100,100
1775425257674347,100,100,100,100
1775425257724985,100,100,100,100
1775425257775686,100,100,100,100
1775425257826404,100,100,100,100
1775425257877104,100,100,100,100
1775425257927806,100,100,100,100
1775425257978627,100,100,100,100
1775425258029459,100,100,100,100
1775425258080214,100,100,100,100
1775425258130817,100,100,100,100
1775425258181579,100,100,100,100
1775425258232227,100,100,100,100
1775425258282930,100,100,100,100
1775425258333620,100,100,100,100
1775425258384302,100,100,100,100
1775425258434983,100,100,100,100
1775425258485721,100,100,100,100
1775425258536405,100,100,100,100
1775425258587055,100,100,100,100
1775425258637761,100,100,100,100
1775425258688449,100,100,100,100
1775425258739212,100,100,100,100
1775425258789936,100,100,100,100
1775425258840609,100,100,100,100
1775425258891322,100,100,100,100
1775425258942037,100,100,100,100
1775425258992750,100,100,100,100
1775425259043480,100,100,100,100
1775425259094162,100,100,100,100
1775425259144868,100,100,100,100
1775425259195514,100,100,100,100
1775425259246195,100,100,100,100
1775425259296913,100,100,100,100
1775425259347598,100,100,100,100
1775425259398303,100,100,100,100
1775425259448959,100,100,100,100
1775425259499640,100,100,100,100
1775425259550315,100,100,100,100
1775425259601010,100,100,100,100
1775425259651680,100,100,100,100
1775425259702334,100,100,100,100
1775425259753045,100,100,100,100
1775425259803699,100,100,100,100
1775425259854375,100,100,100,100
1775425259905010,100,100,100,100
1775425259955776,100,100,100,100
1775425260006585,100,100,100,100
1775425260057308,100,100,100,100
1775425260108019,100,100,100,100
1775425260158724,100,100,100,100
1775425260209508,100,100,100,100
1775425260260314,100,100,100,100
1775425260310992,100,100,100,100
1775425260361640,100,100,100,100
1775425260412307,100,100,100,100
1775425260462980,100,100,100,100
1775425260513696,100,100,100,100
1775425260564343,100,100,100,100
1775425260615051,100,100,100,100
1775425260665694,100,100,100,100
1775425260716383,100,100,100,100
1775425260767116,100,100,100,100
1775425260817811,100,100,100,100
1775425260868497,100,100,100,100
1775425260919274,100,100,100,100
1775425260969970,100,100,100,100
1775425261020661,100,100,100,100
1775425261071378,100,100,100,100
1775425261122098,100,100,100,100
1775425261173636,100,100,100,100
1775425261224261,100,100,100,100
1775425261274911,100,100,100,100
1775425261325760,100,100,100,100
1775425261376431,100,100,100,100
1775425261427142,100,100,100,100
1775425261477899,100,100,100,100
1775425261528689,100,100,100,100
1775425261579306,100,100,100,100
1775425261630176,100,100,100,100
1775425261680903,100,100,100,100
1775425261731624,100,100,100,100
1775425261782335,100,100,100,100
1775425261833025,100,100,100,100
1775425261883752,100,100,100,100
1775425261934527,100,100,100,100
1775425261985269,100,100,100,100
1775425262035975,100,100,100,100
1775425262086628,100,100,100,100
1775425262137246,100,100,100,100
1775425262187896,100,100,100,100
1775425262238556,100,100,100,100
1775425262289257,100,100,100,100
1775425262339986,100,100,100,100
1775425262390719,100,100,100,100
1775425262441474,100,100,100,100
1775425262492275,100,100,100,100
1775425262543023,100,100,100,100
1775425262593690,100,100,100,100
1775425262644396,100,100,100,100
1775425262695169,100,100,100,100
1775425262745890,100,100,100,100
1775425262796605,100,100,100,100
1775425262847252,100,100,100,100
1775425262897925,100,100,100,100
1775425262948616,100,100,100,100
1775425262999322,100,100,100,100
1775425263050018,100,100,100,100
1775425263100738,100,100,100,100
1775425263151434,100,100,100,100
1775425263202122,100,100,100,100
1775425263252786,100,100,100,100
1775425263303456,100,100,100,100
1775425263354183,100,100,100,100
1775425263404849,100,100,100,100
1775425263455528,100,100,100,100
1775425263506158,100,100,100,100
1775425263556817,100,100,100,100
1775425263607508,100,100,100,100
1775425263658214,100,100,100,100
1775425263708847,100,100,100,100
1775425263759476,100,100,100,100
1775425263810132,100,100,100,100
1775425263860840,100,100,100,100
1775425263911606,100,100,100,100
1775425263962327,100,100,100,100
1775425264012995,100,100,100,100
1775425264063714,100,100,100,100
1775425264114415,100,100,100,100
1775425264165116,100,100,100,100
1775425264215847,100,100,100,100
1775425264266555,100,100,100,100
1775425264317185,100,100,100,100
1775425264367831,100,100,100,100
1775425264418479,100,100,100,100
1775425264469135,100,100,100,100
1775425264519848,100,100,100,100
1775425264570553,100,100,100,100
1775425264621150,100,100,100,100
1775425264671803,100,100,100,100
1775425264722464,100,100,100,100
1775425264773165,100,100,100,100
1775425264823785,100,100,100,100
1775425264874442,100,100,100,100
1775425264925108,100,100,100,100
1775425264975828,100,100,100,100
1775425265026561,100,100,100,100
1775425265077264,100,100,100,100
1775425265127968,100,100,100,100
1775425265178619,100,100,100,100
1775425265229282,100,100,100,100
1775425265279936,100,100,100,100
1775425265330568,100,100,100,100
1775425265381291,100,100,100,100
1775425265432011,100,100,100,100
1775425265482638,100,100,100,100
1775425265533359,100,100,100,100
1775425265584048,100,100,100,100
1775425265634727,100,100,100,100
1775425265685396,100,100,100,100
1775425265736103,100,100,100,100
1775425265786872,100,100,100,100
1775425265837610,100,100,100,100
1775425265888246,100,100,100,100
1775425265938921,100,100,100,100
1775425265989676,100,100,100,100
1775425266040417,100,100,100,100
1775425266091116,100,100,100,100
1775425266141846,100,100,100,100
1775425266192587,100,100,100,100
1775425266243294,100,100,100,100
1775425266293995,100,100,100,100
1775425266344752,100,100,100,100
1775425266395359,100,100,100,100
1775425266446007,100,100,100,100
1775425266496678,100,100,100,100
1775425266547297,100,100,100,100
1775425266598036,100,100,100,100
1775425266648704,100,100,100,100
1775425266699353,100,100,100,100
1775425266750008,100,100,100,100
1775425266800721,100,100,100,100
1775425266851356,100,100,100,100
1775425266902087,100,100,100,100
1775425266952814,100,100,100,100
1775425267003442,100,100,100,100
1775425267054135,100,100,100,100
1775425267104846,100,100,100,100
1775425267155555,100,100,100,100
1775425267206195,100,100,100,100
1775425267256907,100,100,100,100
1775425267307597,100,100,100,100
1775425267358304,100,100,100,100
1775425267408969,100,100,100,100
1775425267459672,100,100,100,100
1775425267510408,100,100,100,100
1775425267561125,100,100,100,100
1775425267611781,100,100,100,100
1775425267662444,100,100,100,100
1775425267713177,100,100,100,100
1775425267763938,100,100,100,100
1775425267814559,100,100,100,100
1775425267865283,100,100,100,100
1775425267916279,100,100,100,100
1775425267967045,100,100,100,100
1775425268017730,100,100,100,100
1775425268068427,100,100,100,100
1775425268119078,100,100,100,100
1775425268169807,100,100,100,100
1775425268220645,100,100,100,100
1775425268271438,100,100,100,100
1775425268322130,100,100,100,100
1775425268372889,100,100,100,100
1775425268423543,100,100,100,100
1775425268474196,100,100,100,100
1775425268524954,100,100,100,100
1775425268575625,100,100,100,100
1775425268626340,100,100,100,100
1775425268677062,100,100,100,100
1775425268727800,100,100,100,100
1775425268778517,100,100,100,100
1775425268829154,100,100,100,100
1775425268879846,100,100,100,100
1775425268930556,100,100,100,100
1775425268981309,100,100,100,100
1775425269031981,100,100,100,100
1775425269082641,100,100,100,100
1775425269133329,100,100,100,100
1775425269184022,100,100,100,100
1775425269234736,100,100,100,100
1775425269285489,100,100,100,100
1775425269336235,100,100,100,100
1775425269386992,100,100,100,100
1775425269437693,100,100,100,100
1775425269488354,100,100,100,100
1775425269538997,100,100,100,100
1775425269589718,100,100,100,100
1775425269640444,100,100,100,100
1775425269691120,100,100,100,100
1775425269741882,100,100,100,100
1775425269792604,100,100,100,100
1775425269843308,100,100,100,100
1775425269894032,100,100,100,100
1775425269944710,100,100,100,100
1775425269995380,100,100,100,100
1775425270046136,100,100,100,100
1775425270096853,100,100,100,100
1775425270147541,100,100,100,100
1775425270198246,100,100,100,100
1775425270248977,100,100,100,100
1775425270299643,100,100,100,100
1775425270350333,100,100,100,100
1775425270401041,100,100,100,100
1775425270451670,100,100,100,100
1775425270502299,100,100,100,100
1775425270553011,100,100,100,100
1775425270603711,100,100,100,100
1775425270654413,100,100,100,100
1775425270705036,100,100,100,100
1775425270755657,100,100,100,100
1775425270806287,100,100,100,100
1775425270856969,100,100,100,100
1775425270907682,100,100,100,100
1775425270958408,100,100,100,100
1775425271009058,100,100,100,100
1775425271059754,100,100,100,100
1775425271110461,100,100,100,100
1775425271161183,100,100,100,100
1775425271211867,100,100,100,100
1775425271262519,100,100,100,100
1775425271313164,100,100,100,100
1775425271363847,100,100,100,100
1775425271414483,100,100,100,100
1775425271465183,100,100,100,100
1775425271515811,100,100,100,100
1775425271566405,100,100,100,100
1775425271617045,100,100,100,100
1775425271667660,100,100,100,100
1775425271718291,100,100,100,100
1775425271768975,100,100,100,100
1775425271819613,100,100,100,100
1775425271870284,100,100,100,100
1775425271920981,100,100,100,100
1775425271971643,100,100,100,100
1775425272022324,100,100,100,100
1775425272072932,100,100,100,100
1775425272123562,100,100,100,100
1775425272174253,100,100,100,100
1775425272224955,100,100,100,100
1775425272275628,100,100,100,100
1775425272326537,100,100,100,100
1775425272377277,100,100,100,100
1775425272428031,100,100,100,100
1775425272478690,100,100,100,100
1775425272529367,100,100,100,100
1775425272580065,100,100,100,100
1775425272630763,100,100,100,100
1775425272681468,100,100,100,100
1775425272732109,100,100,100,100
1775425272782765,100,100,100,100
1775425272833441,100,100,100,100
1775425272884068,100,100,100,100
1775425272934697,100,100,100,100
1775425272985380,100,100,100,100
1775425273036072,100,100,100,100
1775425273086711,100,100,100,100
1775425273137437,100,100,100,100
1775425273188144,100,100,100,100
1775425273238819,100,100,100,100
1775425273289500,100,100,100,100
1775425273340190,100,100,100,100
1775425273390842,100,100,100,100
1775425273441500,100,100,100,100
1775425273492126,100,100,100,100
1775425273542846,100,100,100,100
1775425273593506,100,100,100,100
1775425273644193,100,100,100,100
1775425273694852,100,100,100,100
1775425273745605,100,100,100,100
1775425273796260,100,100,100,100
1775425273846964,100,100,100,100
1775425273897680,100,100,100,100
1775425273948390,100,100,100,100
1775425273999139,100,100,100,100
1775425274049840,100,100,100,100
1775425274100514,100,100,100,100
1775425274151154,100,100,100,100
1775425274202054,100,100,100,100
1775425274252676,100,100,100,100
1775425274303321,100,100,100,100
1775425274354004,100,100,100,100
1775425274404628,100,100,100,100
1775425274455323,100,100,100,100
1775425274506079,100,100,100,100
1775425274556795,100,100,100,100
1775425274607541,100,100,100,100
1775425274658182,100,100,100,100
1775425274708907,100,100,100,100
1775425274759593,100,100,100,100
1775425274810301,100,100,100,100
1775425274860938,100,100,100,100
1775425274911639,100,100,100,100
1775425274962367,100,100,100,100
1775425275012989,100,100,100,100
1775425275063675,100,100,100,100
1775425275114390,100,100,100,100
1775425275165035,100,100,100,100
1775425275215742,100,100,100,100
1775425275266364,100,100,100,100
1775425275317077,100,100,100,100
1775425275367805,100,100,100,100
1775425275418478,100,100,100,100
1775425275469142,100,100,100,100
1775425275519854,100,100,100,100
1775425275570502,100,100,100,100
1775425275621233,100,100,100,100
1775425275671897,100,100,100,100
1775425275722607,100,100,100,100
1775425275773341,100,100,100,100
1775425275823991,100,100,100,100
1775425275874701,100,100,100,100
