timestamp,cpu4,cpu6,cpu8,cpu10
1775426014024849,50,20,20,16.6667
1775426014075129,0,0,25,20
1775426014075541,0,0,25,20
1775426014125701,0,50,20,20
1775426014126263,0,50,20,20
1775426014176318,0,40,33.3333,20
1775426014176973,0,40,33.3333,20
1775426014226825,50,25,40,20
1775426014227765,50,25,33.3333,20
1775426014277366,33.3333,50,0,33.3333
1775426014278646,33.3333,50,0,40
1775426014327814,20,25,0,20
1775426014329285,20,25,0,20
1775426014378350,60,40,0,0
1775426014379909,60,40,0,0
1775426014428930,66.6667,0,20,20
1775426014430721,66.6667,0,20,20
1775426014479539,66.6667,0,25,0
1775426014481505,66.6667,0,20,0
1775426014530010,25,50,0,0
1775426014532153,25,50,0,0
1775426014580562,33.3333,25,0,0
1775426014583040,33.3333,25,0,0
1775426014631023,0,40,60,40
1775426014633905,16.6667,40,60,50
1775426014681605,50,0,0,20
1775426014684549,50,0,0,20
1775426014732171,20,0,20,40
1775426014735252,20,0,20,40
1775426014782793,20,33.3333,0,20
1775426014785960,20,28.5714,0,20
1775426014833390,60,20,0,40
1775426014836734,60,25,0,40
1775426014884028,50,20,20,40
1775426014887627,40,16.6667,20,33.3333
1775426014934691,50,40,20,0
1775426014938481,40,40,20,0
1775426014985334,50,0,0,0
1775426014989341,60,0,0,0
1775426015035768,0,0,50,0
1775426015040177,0,25,50,0
1775426015086356,33.3333,33.3333,40,0
1775426015091011,50,20,33.3333,0
1775426015136895,20,20,25,20
1775426015141860,0,20,25,20
1775426015187462,0,16.6667,20,40
1775426015192672,0,28.5714,25,40
1775426015238145,0,25,25,50
1775426015243519,0,0,25,40
1775426015288592,20,60,0,40
1775426015294422,20,60,0,40
1775426015339216,25,50,16.6667,16.6667
1775426015345301,50,60,16.6667,16.6667
1775426015389700,66.6667,60,50,0
1775426015396350,60,66.6667,50,25
1775426015440340,40,20,25,33.3333
1775426015447236,33.3333,20,25,16.6667
1775426015490995,40,20,25,25
1775426015497974,40,0,25,25
1775426015541449,60,33.3333,50,50
1775426015548666,50,40,50,40
1775426015592017,20,66.6667,0,40
1775426015599323,20,66.6667,0,40
1775426015642473,20,60,20,25
1775426015650057,20,50,20,25
1775426015693106,0,40,25,0
1775426015700747,40,50,25,0
1775426015743672,40,66.6667,40,40
1775426015751626,0,66.6667,60,40
1775426015794210,20,40,20,50
1775426015802523,16.6667,40,0,50
1775426015844791,20,20,0,50
1775426015853153,25,20,0,66.6667
1775426015895382,40,25,40,60
1775426015904066,33.3333,20,50,60
1775426015946003,20,40,50,50
1775426015955000,20,40,40,33.3333
1775426015996609,0,66.6667,40,20
1775426016005868,0,66.6667,60,20
1775426016047104,16.6667,0,60,50
1775426016056893,33.3333,0,50,50
1775426016097693,60,0,25,40
1775426016107762,60,0,20,50
1775426016148134,50,0,0,60
1775426016158813,50,0,25,75
1775426016198636,40,20,40,66.6667
1775426016209764,50,0,20,50
1775426016249199,50,0,40,20
1775426016260522,40,0,60,25
1775426016299808,50,0,66.6667,50
1775426016311434,50,20,66.6667,42.8571
1775426016350238,40,33.3333,25,0
1775426016362342,50,25,20,0
1775426016400821,25,50,50,0
1775426016413049,0,50,40,25
1775426016451328,0,25,50,60
1775426016463969,0,25,50,40
1775426016501903,0,66.6667,50,20
1775426016514887,0,60,60,25
1775426016552407,60,33.3333,33.3333,33.3333
1775426016565918,60,50,40,50
1775426016603016,20,50,40,40
1775426016616838,50,40,40,20
1775426016653506,50,33.3333,60,0
1775426016667536,50,50,33.3333,20
1775426016704098,50,50,16.6667,40
1775426016718427,20,20,20,25
1775426016754551,0,50,25,66.6667
1775426016769314,0,66.6667,50,66.6667
1775426016805114,20,50,60,50
1775426016820156,33.3333,60,40,60
1775426016855603,57.1429,80,33.3333,60
1775426016870998,60,50,25,50
1775426016906215,50,20,25,20
1775426016921725,60,60,25,33.3333
1775426016956856,40,83.3333,33.3333,60
1775426016972644,0,60,33.3333,60
1775426017007477,20,40,25,20
